"","jsw","kgh","kru","pge","mbk","pkn"
"2013-10-08",69.247,101.82,55.4172,14.799,445.99,25.7007
"2013-10-09",68.348,102.43,54.5265,14.965,441.32,25.8485
"2013-10-10",70.809,106.187,55.2669,15.194,469.01,26.1369
"2013-10-11",70.373,104.986,55.5676,15.37,490.99,26.7627
"2013-10-14",68.641,104.137,55.5676,15.591,490.99,26.6849
"2013-10-15",67.969,105.156,55.795,15.635,478.57,26.602
"2013-10-16",65.934,105.757,56.0966,15.767,499.59,26.94
"2013-10-17",64.372,104.089,57.2209,15.458,496.72,26.5328
"2013-10-18",64.892,103.574,61.1563,15.556,488.6,26.3493
"2013-10-21",65.839,105.586,61.1563,16.013,510.19,27.1158
"2013-10-22",64.514,105.633,62.1373,16.516,501.54,27.2338
"2013-10-23",63.633,103.621,62.6654,16.56,500.92,26.9972
"2013-10-24",63.993,105.156,64.9246,16.692,494.81,27.1805
"2013-10-25",62.952,103.965,66.063,16.56,499.1,26.4497
"2013-10-28",64.75,105.071,66.8176,16.358,488.6,26.6439
"2013-10-29",64.75,105.919,66.8176,16.031,484.3,26.9972
"2013-10-30",64.173,106.138,63.4218,16.348,485.06,26.6568
"2013-10-31",63.094,106.31,62.1453,15.855,487.17,25.6422
"2013-11-04",63.207,106.654,65.3227,16.252,489.07,25.9367
"2013-11-05",61.721,105.338,63.4218,15.626,482.39,26.1133
"2013-11-06",62.384,106.691,64.1392,15.749,484.01,26.1431
"2013-11-07",62.289,106.101,64.477,15.855,482.39,26.0547
"2013-11-08",62.346,105.423,64.5531,15.706,481.44,25.9367
"2013-11-12",61.588,102.43,63.5712,15.865,485.26,25.6718
"2013-11-13",58.881,97.4344,63.4218,15.996,482.39,25.3772
"2013-11-14",59.638,98.9316,64.929,16.119,491.94,25.6475
"2013-11-15",60.055,102.01,66.7424,16.384,497.67,26.5266
"2013-11-18",62.715,104.041,67.6111,17.089,527.76,27.2909
"2013-11-19",62.166,102.859,67.7615,16.674,533.02,27.3799
"2013-11-20",64.315,103.879,69.1582,16.472,532.02,26.9499
"2013-11-21",63.245,102.812,68.8565,16.225,518.21,26.4666
"2013-11-22",64.656,103.621,68.3285,16.199,530.25,27.0862
"2013-11-25",65.318,104.861,67.573,16.516,542.57,27.7826
"2013-11-26",65.224,104.041,67.65,16.076,539.71,27.1158
"2013-11-27",64.343,103.279,67.573,16.34,534.93,27.6981
"2013-11-28",63.397,99.8554,66.063,16.375,536.84,27.7058
"2013-11-29",62.611,101.105,66.584,16.49,532.07,28.2356
"2013-12-02",60.585,99.0168,67.7615,16.137,515.82,27.8222
"2013-12-03",58.966,96.872,67.1581,16.252,511.05,26.9972
"2013-12-04",58.228,97.0531,66.4407,15.961,491.75,27.01
"2013-12-05",57.508,95.5943,65.6854,15.679,491.94,26.6325
"2013-12-06",58.976,96.2808,66.7424,15.3,490.47,26.7734
"2013-12-09",58.976,98.1685,66.4407,15.106,490.22,26.7627
"2013-12-10",58.218,99.694,64.929,15.239,484.3,26.3493
"2013-12-11",56.988,99.0168,61.91,14.782,477.61,26.3432
"2013-12-12",57.622,97.1866,60.5743,14.887,481.44,26.2321
"2013-12-13",57.272,98.1208,60.3249,14.877,482.72,26.1187
"2013-12-16",56.846,97.9397,59.872,15.204,480.48,25.8187
"2013-12-17",55.36,97.5583,59.3439,14.729,483.34,24.7394
"2013-12-18",54.432,98.588,60.8229,15.151,484.3,24.3458
"2013-12-19",52.946,98.1685,61.1563,14.975,471.88,23.8853
"2013-12-20",51.119,97.3009,60.5522,15.212,471.02,23.8738
"2013-12-23",51.317,97.8635,60.5522,14.975,477.61,24.3269
"2013-12-27",51.204,99.694,60.7008,14.561,468.07,24.18
"2013-12-30",50.295,100.714,62.4842,14.34,477.61,24.1685
"2014-01-02",50.693,101.238,62.439,14.216,476.23,25.4359
"2014-01-03",51.166,100.896,62.5292,14.234,468.07,25.0637
"2014-01-07",49.973,98.7401,62.439,14.103,454.69,24.8163
"2014-01-08",50.077,98.8835,60.0975,13.997,465.91,24.7569
"2014-01-09",47.578,95.766,58.891,14.121,449.96,24.4037
"2014-01-10",46.764,95.2607,58.5142,13.864,458.46,24.8757
"2014-01-13",47.569,97.3868,59.3217,14.349,468.07,25.082
"2014-01-14",48.023,97.73,60.4672,14.578,481.1,24.9168
"2014-01-15",49.036,97.0912,61.4961,14.445,480.48,24.8757
"2014-01-16",48.941,97.1389,62.6654,14.746,480,25.0941
"2014-01-17",47.332,97.1389,62.4549,14.578,472.94,24.8163
"2014-01-20",46.84,96.872,62.4549,14.93,477.61,24.1563
"2014-01-21",47.332,97.0531,63.4581,14.93,482.34,24.1389
"2014-01-22",47.635,97.4725,64.1683,15.063,490.03,23.8503
"2014-01-23",46.859,96.872,64.1683,14.799,496.62,23.5786
"2014-01-24",44.492,93.8926,64.025,14.622,471.88,22.9773
"2014-01-27",42.618,93.8926,63.7915,14.533,473.8,22.3881
"2014-01-28",43.546,94.4904,63.5411,14.181,472.36,22.6956
"2014-01-29",42.694,93.2921,63.2236,14.093,471.79,22.519
"2014-01-30",43.735,93.0394,61.6464,14.199,479.53,22.7535
"2014-01-31",43.735,93.4608,62.2125,14.533,487.17,22.866
"2014-02-03",43.801,93.0394,62.2125,14.799,482.43,22.8714
"2014-02-04",43.271,90.267,61.1484,14.764,486.54,22.666
"2014-02-05",44.984,90.2221,61.534,15.018,496.57,22.3409
"2014-02-06",46.404,91.5893,62.4231,15.169,507.23,23.4544
"2014-02-07",48.326,91.1641,61.3599,14.965,501.97,24.0551
"2014-02-10",47.266,88.775,61.3908,15.071,504.36,24.317
"2014-02-11",47.521,88.775,61.1563,15.749,509.42,24.8757
"2014-02-12",49.036,92.7371,62.3187,15.978,512.72,24.7066
"2014-02-13",49.718,94.0137,62.6654,16.34,513.24,24.4273
"2014-02-14",49.699,96.0711,63.9348,16.295,511.05,23.9972
"2014-02-17",51.119,98.7401,66.3957,16.34,503.4,24.4334
"2014-02-18",50.267,97.3009,65.8596,16.252,498.73,24.6755
"2014-02-19",50.172,98.5025,65.6101,16.295,502.45,24.7927
"2014-02-20",49.538,98.1685,64.7804,16.217,500.54,24.6398
"2014-02-21",49.746,98.1685,65.3979,16.27,508.95,25.4359
"2014-02-24",50.077,97.9015,65.9118,16.472,516.78,25.7594
"2014-02-25",49.888,97.4725,66.8176,16.172,508.18,25.5243
"2014-02-26",49.225,97.5202,64.3267,15.89,496.72,24.6755
"2014-02-27",49.225,96.7098,63.9499,15.873,500.54,24.5811
"2014-02-28",48.752,99.7891,62.5292,16.225,520.6,25.7594
"2014-03-03",46.385,96.0234,61.91,15.767,493.37,23.5786
"2014-03-04",48.099,99.0941,62.0852,16.013,496.72,24.1685
"2014-03-05",48.279,102.935,61.9489,16.164,493.99,24.3748
"2014-03-06",47.654,103.66,61.9419,16.56,493.99,24.2629
"2014-03-07",47.805,99.0168,61.4572,16.41,498.63,23.9972
"2014-03-10",46.575,93.5541,61.1563,16.023,500.54,23.332
"2014-03-11",44.019,89.2011,60.5584,16.604,496.77,23.6266
"2014-03-12",42.599,87.8321,59.2687,16.375,491.94,23.9143
"2014-03-13",40.753,87.1065,59.6464,16.631,476.23,23.638
"2014-03-14",39.664,86.6365,58.2868,16.384,463.38,23.9029
"2014-03-17",41.558,89.4937,59.1926,16.472,487.17,24.9473
"2014-03-18",42.315,89.5386,58.7176,16.472,491.37,24.3566
"2014-03-19",41.756,85.7814,60.6955,16.295,482.92,24.1685
"2014-03-20",41.274,85.2713,58.6645,16.472,485.26,23.9918
"2014-03-21",41.747,85.7394,58.9662,16.252,491.99,23.7962
"2014-03-24",41.084,86.5927,58.6645,16.207,489.56,23.9272
"2014-03-25",40.232,89.9648,59.9171,16.719,494.28,24.0924
"2014-03-26",40.904,90.9076,60.7715,16.956,506.27,24.8163
"2014-03-27",40.8,89.5386,61.0802,17.185,506.99,24.5688
"2014-03-28",41.643,91.3318,61.91,16.913,512.96,24.8103
"2014-03-31",43.375,92.9479,62.5142,16.649,514.86,25.477
"2014-04-01",43.924,92.9011,64.929,17.071,505.32,25.2296
"2014-04-02",44.303,93.0851,65.7393,17.362,502.07,25.3994
"2014-04-03",43.659,89.8771,65.128,17.476,501.88,25.2174
"2014-04-04",44.483,91.3318,65.4979,17.617,512.82,25.5836
"2014-04-07",45.297,92.0574,64.5593,17.089,515.77,25.359
"2014-04-08",45.202,95.1368,64.8547,17.177,504.93,25.595
"2014-04-09",43.564,98.369,64.929,16.966,504.36,25.3467
"2014-04-10",43.498,97.4344,64.5531,17.097,494.81,26.2321
"2014-04-11",41.643,98.3307,64.025,17.265,495.76,26.2321
"2014-04-14",42.599,97.3486,62.2886,17.238,485.26,26.1133
"2014-04-15",41.747,95.6421,61.91,17.353,488.84,25.4359
"2014-04-16",41.586,95.0129,60.5743,17.652,487.17,25.359
"2014-04-17",41.378,95.9758,61.2696,17.775,496.05,25.6718
"2014-04-22",41.179,97.3009,63.044,17.617,505.32,25.9893
"2014-04-23",40.469,97.3009,63.1183,17.617,501.49,26.4368
"2014-04-24",40.242,97.4725,63.2706,18.057,492.47,26.8799
"2014-04-25",39.2,94.7459,62.2886,18.19,495.29,26.5853
"2014-04-28",40.384,95.1654,62.2886,18.057,490.13,26.7976
"2014-04-29",40.753,95.4705,62.6654,18.111,487.74,27.1158
"2014-04-30",39.38,93.4235,62.8919,18.498,489.12,26.7033
"2014-05-02",39.532,94.4904,63.5111,18.498,494.06,26.6744
"2014-05-05",39.286,94.6515,63.4218,18.374,490.11,26.1659
"2014-05-06",39.929,94.6134,64.1763,17.881,475.39,26.0837
"2014-05-07",40.516,94.5753,64.0621,17.309,484.33,25.6422
"2014-05-08",40.867,95.1654,63.9861,17.75,490.51,25.6422
"2014-05-09",39.759,94.4437,62.8919,17.687,482.21,25.241
"2014-05-12",40.194,99.694,61.91,17.969,501.97,26.0837
"2014-05-13",41.756,99.694,61.0802,18.322,503.95,26.0784
"2014-05-14",40.743,100.295,66.7565,18.445,499.94,26.2846
"2014-05-15",43.072,99.0941,66.7565,18.057,500.39,25.6422
"2014-05-16",43.621,97.2342,67.1431,18.55,492.63,26.06
"2014-05-19",43.64,98.5025,66.5911,18.939,488.14,26.1133
"2014-05-20",43.546,99.398,67.1882,19.203,488.14,26.0137
"2014-05-21",43.83,98.2923,67.9498,19.185,492.68,25.4945
"2014-05-22",44.019,99.6079,67.9498,19.379,505.43,26.3432
"2014-05-23",44.255,99.694,68.6601,18.939,508.79,26.3083
"2014-05-26",44.255,100.714,67.987,18.445,517.78,26.5442
"2014-05-27",43.356,99.8554,68.9255,18.806,515.8,26.0722
"2014-05-28",43.64,99.0941,69.9136,19.027,505.92,25.7722
"2014-05-29",44.823,100.295,72.3302,18.939,513.43,25.2296
"2014-05-30",44.435,98.9316,72.8672,18.454,490.11,24.8635
"2014-06-02",44.492,100.075,73.3865,18.718,491.1,24.9761
"2014-06-03",43.356,103.23,72.1038,18.911,508.89,24.6693
"2014-06-04",43.46,103.621,71.711,18.587,502.86,24.7394
"2014-06-05",43.915,103.708,72.0958,18.462,521.24,25.3005
"2014-06-06",44.009,101.057,72.0958,18.348,535.07,25.3467
"2014-06-09",43.29,101.238,72.5558,18.498,532.6,25.171
"2014-06-10",43.83,101.562,71.5819,18.718,538.53,25.3005
"2014-06-11",43.877,102.173,71.3484,18.471,522.23,25.3467
"2014-06-12",43.735,101.353,71.9525,18.542,506.86,25.0059
"2014-06-13",43.631,101.915,72.4665,18.983,495.25,24.903
"2014-06-16",43.224,102.516,72.0277,18.894,499.2,24.7082
"2014-06-17",43.546,104.137,72.179,19.643,499.99,25.1284
"2014-06-18",44.511,107.206,72.0649,19.475,501.97,25.3712
"2014-06-20",44.492,107.464,72.4055,19.264,513.38,25.0979
"2014-06-23",47.323,107.206,72.3302,19.044,511.85,25.4093
"2014-06-24",46.755,106.539,72.0348,19.203,507.9,25.7304
"2014-06-25",44.568,104.986,70.9697,18.806,497.03,25.5843
"2014-06-26",43.83,106.187,69.2351,19.115,494.06,24.932
"2014-06-27",44.161,106.101,67.2785,19.15,491.1,24.9755
"2014-06-30",44.492,106.233,67.3845,19.071,499,25.0059
"2014-07-01",44.35,105.071,68.631,19.291,499,24.932
"2014-07-02",44.123,107.559,68.8043,18.014,497.03,24.3352
"2014-07-03",43.593,108.407,68.699,17.74,494.06,24.3352
"2014-07-04",42.22,111.24,68.7885,17.863,488.93,24.518
"2014-07-07",40.232,110.171,68.3285,18.207,494.06,25.0059
"2014-07-08",40.412,110.171,69.7402,18.102,484.08,25.439
"2014-07-09",40.232,109.294,70.102,18.014,480.38,25.2006
"2014-07-10",40.232,108.407,69.3634,18.057,481.22,24.7554
"2014-07-11",40.971,112.392,69.7022,17.969,480.72,25.4884
"2014-07-14",41.274,112.754,70.102,18.278,478.55,25.6162
"2014-07-15",40.611,112.85,70.14,18.445,478.01,25.7069
"2014-07-16",40.251,114.347,69.2351,18.33,478.06,26.134
"2014-07-17",40.516,114.347,69.4615,18.234,478.06,26.0364
"2014-07-18",40.819,112.803,68.2533,18.014,478.75,26.0364
"2014-07-21",40.8,114.31,67.8004,17.951,476.28,26.0851
"2014-07-22",41.151,114.71,68.699,18.199,474.3,26.274
"2014-07-23",40.867,114.842,67.3165,18.26,472.23,24.75
"2014-07-24",40.961,114.71,67.8004,18.454,477.66,24.3649
"2014-07-25",40.99,116.312,67.8004,18.587,483.05,23.7126
"2014-07-28",40.706,115.424,69.083,18.63,483.99,23.5291
"2014-07-29",40.365,115.463,68.1763,18.436,480.58,23.909
"2014-07-30",39.096,113.785,67.7844,18.436,467.48,23.4492
"2014-07-31",39.333,114.052,65.4138,18.322,462.44,22.5662
"2014-08-01",39.049,115.243,65.4208,18.454,457.5,22.4932
"2014-08-04",39.967,116.931,68.631,18.894,459.28,22.5662
"2014-08-05",38.803,117.111,69.1962,19.106,451.57,22.9872
"2014-08-06",36.768,116.407,69.083,18.788,454.54,23.3845
"2014-08-07",34.363,115.338,67.8764,18.498,446.09,22.9932
"2014-08-08",34.089,113.546,66.063,18.418,440.71,22.8714
"2014-08-11",35.423,115.863,66.2894,18.851,444.02,23.5412
"2014-08-12",35.026,114.347,66.4407,18.894,436.85,23.6097
"2014-08-13",35.026,115.558,66.1771,19.15,450.04,23.7872
"2014-08-14",34.325,116.569,65.9278,19.22,471.29,23.7803
"2014-08-18",34.363,119.467,66.8335,19.705,472.82,23.9385
"2014-08-19",32.735,120.792,67.2032,19.723,473.51,23.8466
"2014-08-20",31.58,121.288,69.0697,19.74,472.82,24.1525
"2014-08-21",31.75,120.173,71.5748,19.776,456.17,24.1395
"2014-08-22",30.198,120.124,70.9697,19.643,446.63,23.9995
"2014-08-25",28.901,119.562,71.4306,19.776,459.78,24.3176
"2014-08-26",31.145,122.088,74.4426,19.475,474.3,24.8231
"2014-08-27",31.996,122.623,76.1065,19.141,474.3,24.945
"2014-08-28",31.712,117.694,72.7831,19.018,464.42,24.2195
"2014-08-29",31.694,117.111,72.4806,19.211,458,24.0482
"2014-09-01",31.836,119.152,75.3492,19.37,464.42,24.4258
"2014-09-02",31.807,118.571,73.9915,19.555,467.78,24.3718
"2014-09-03",32.186,121.24,75.8782,20.241,484.18,25.2319
"2014-09-04",31.23,120.486,79.2705,20.481,494.06,24.6093
"2014-09-05",31.239,120.84,80.7849,20.713,501.47,24.8293
"2014-09-08",30.359,121.555,79.1609,20.547,499.8,25.2798
"2014-09-09",29.819,119.104,78.8273,20.305,503.8,25.244
"2014-09-10",29.052,121.202,80.0313,20.065,494.06,25.2677
"2014-09-11",28.371,116.845,81.9136,19.573,481.51,24.7919
"2014-09-12",28.825,113.336,80.7849,20.204,486.16,24.8103
"2014-09-15",29.412,116.007,80.6655,20.25,486.11,24.6587
"2014-09-16",29.242,118.227,79.9207,20.018,485.17,25.1459
"2014-09-17",29.592,120.306,79.9207,20.175,492.53,25.1755
"2014-09-18",29.564,118.312,79.6518,20.334,503.95,25.7998
"2014-09-19",30.643,116.931,80.4038,20.185,506.22,26.5906
"2014-09-22",30.302,111.963,81.0149,20.297,513.78,26.2259
"2014-09-23",29.355,113.736,81.0414,19.647,493.03,25.6528
"2014-09-24",29.63,113.508,81.2042,19.796,489.12,25.4626
"2014-09-25",28.92,110.801,82.7115,19.694,489.12,25.3902
"2014-09-26",29.507,113.641,83.0529,19.277,485.27,25.3651
"2014-09-29",30.567,111.191,83.0529,19.008,490.7,25.2319
"2014-09-30",30.482,112.392,82.1418,19.434,486.16,25.1581
"2014-10-01",31.438,108.493,80.7053,18.758,477.27,24.8049
"2014-10-02",30.728,108.531,78.6699,18.73,474.3,25.0059
"2014-10-03",30.7,108.971,82.2958,18.805,475.29,25.1398
"2014-10-06",30.728,110.534,82.5239,18.73,481.71,25.3712
"2014-10-07",30.435,109.294,82.2551,18.489,480.72,25.2258
"2014-10-08",29.914,108.407,81.1228,18.48,476.03,25.0302
"2014-10-09",30.293,112.669,81.3599,19.231,475.29,25.9147
"2014-10-10",29.346,110.991,80.4038,19.138,469.56,25.2928
"2014-10-13",29.071,110.991,80.4038,19.258,469.36,25.5797
"2014-10-14",29.346,111.687,80.4038,19.536,472.33,25.7069
"2014-10-15",28.352,109.875,79.2705,19.786,474.35,25.6087
"2014-10-16",26.979,111.03,79.2705,19.546,479.24,25.3781
"2014-10-17",26.496,112.441,79.6518,19.768,475.29,25.3962
"2014-10-20",26.364,111.03,79.9516,19.666,469.26,25.0667
"2014-10-21",27.642,112.85,81.5385,19.823,479.59,25.311
"2014-10-22",27.235,111.154,81.5385,19.676,484.78,25.5973
"2014-10-23",27.632,111.516,81.2449,20.092,482.6,25.6528
"2014-10-24",27.036,111.963,80.7849,20.825,484.13,25.3834
"2014-10-27",27.718,112.222,80.1816,20.574,488.14,25.3962
"2014-10-28",27.86,114.347,80.0313,20.481,485.27,25.6162
"2014-10-29",27.737,116.044,79.6518,20.25,486.6,25.3651
"2014-10-30",27.5,115.071,79.6518,19.879,480.53,25.4328
"2014-10-31",27.405,115.424,81.3599,20.481,492.68,25.5728
"2014-11-03",25.673,113.595,80.294,20.481,480.82,25.6162
"2014-11-04",25.474,113.07,84.5603,20.481,480.03,25.6087
"2014-11-05",25.086,110.629,83.8845,20.139,484.38,25.8591
"2014-11-06",24.726,110.171,84.1852,20.157,477.27,25.9755
"2014-11-07",22.341,111.077,84.1127,20.259,476.18,26.1644
"2014-11-10",21.839,110.353,84.2586,19.972,474.3,26.7565
"2014-11-12",23.193,110.677,85.9933,19.805,474.3,27.0793
"2014-11-13",23.259,112.259,87.8083,19.277,483.59,27.4455
"2014-11-14",21.915,111.03,88.6691,19.11,489.12,27.7194
"2014-11-17",21.697,110.629,87.8083,19.101,498.02,27.3297
"2014-11-18",21.773,111.563,88.7134,19.035,496.04,27.5003
"2014-11-19",21.243,109.294,88.2621,19.258,496.04,27.3054
"2014-11-20",20.163,109.37,87.8083,18.702,489.12,27.0626
"2014-11-21",20.163,113.07,88.2621,18.999,492.09,27.8412
"2014-11-24",20.069,112.441,87.8083,19.008,493.08,27.0481
"2014-11-25",19.984,112.574,88.5983,18.999,488.43,26.6523
"2014-11-26",19.984,112.392,87.9605,18.702,496.04,27.4455
"2014-11-27",19.832,113.022,87.9605,18.063,500.98,27.5542
"2014-11-28",19.785,109.199,87.927,17.942,498.02,27.5489
"2014-12-01",19.122,105.557,87.8083,18.526,497.92,27.8117
"2014-12-02",19.501,105.385,87.9605,18.712,501.97,28.7501
"2014-12-03",18.933,105.022,89.8367,18.628,503.01,28.9397
"2014-12-04",18.923,104.327,88.333,18.554,491.1,29.2936
"2014-12-05",19.046,104.232,88.333,18.536,497.92,29.9155
"2014-12-08",19.974,101.868,88.2887,18.313,499,30.1895
"2014-12-09",20.003,101.066,87.8933,17.692,498.41,29.3172
"2014-12-10",19.188,99.5227,89.3944,17.914,498.02,28.8483
"2014-12-11",18.336,100.323,89.0495,18.304,490.75,29.5189
"2014-12-12",18.318,99.5227,87.927,18.35,477.86,29.573
"2014-12-15",17.428,98.588,87.9605,17.711,474.89,29.2746
"2014-12-16",16.841,95.0795,84.5603,17.284,476.87,28.2935
"2014-12-17",16.434,95.5086,84.2259,17.377,477.27,28.7692
"2014-12-18",16.188,98.1971,84.5603,17.748,489.12,29.8249
"2014-12-19",16.472,99.4742,84.1852,17.173,485.22,29.7633
"2014-12-22",15.998,98.3209,83.0529,17.423,494.06,29.885
"2014-12-23",15.941,98.1971,83.1273,17.516,495.5,29.5806
"2014-12-29",15.383,95.2512,83.7288,17.266,495.6,29.5806
"2014-12-30",15.856,96.7193,83.0529,17.506,492.09,29.8355
"2015-01-02",15.781,96.8051,82.5895,17.692,492.09,29.611
"2015-01-05",16.093,94.6229,82.2551,17.581,476.18,29.1232
"2015-01-07",19.122,99.1604,82.6708,17.831,489.32,30.4582
"2015-01-08",20.211,101.258,85.2387,17.794,499,31.2872
"2015-01-09",19.87,98.6361,88.2887,17.618,498.71,31.2688
"2015-01-12",19.548,96.8529,88.333,17.738,499,31.38
"2015-01-13",19.633,96.4048,88.1029,18.536,498.91,31.6845
"2015-01-14",18.412,89.6988,87.9605,18.489,494.66,31.227
"2015-01-15",19.444,90.8523,89.8367,18.1,458.49,30.1104
"2015-01-16",20.201,91.6989,87.5705,18.11,445.6,30.7757
"2015-01-19",20.495,92.231,86.4939,17.748,437.44,30.727
"2015-01-20",19.974,92.7181,86.8248,17.543,437.25,31.1045
"2015-01-21",19.775,95.5086,86.8248,17.785,446.73,32.3246
"2015-01-22",20.211,97.7395,85.2387,18.025,445.65,32.1489
"2015-01-23",19.311,96.1951,85.3149,17.673,460.67,32.5134
"2015-01-26",18.942,94.0137,85.3149,17.553,445.65,31.9584
"2015-01-27",18.507,91.2976,87.5705,17.572,444.66,32.9039
"2015-01-28",17.702,91.5616,87.8933,17.655,465.7,32.1961
"2015-01-29",18.308,93.3864,87.1299,17.887,464.91,33.6666
"2015-01-30",20.069,93.6104,86.7903,18.025,463.43,33.4535
"2015-02-02",19.548,95.2036,87.5368,17.97,465.41,32.1961
"2015-02-03",21.394,99.4742,87.283,18.025,444.66,33.2396
"2015-02-04",21.773,99.4267,87.9605,17.887,444.66,33.5014
"2015-02-05",22.189,98.1018,87.5705,18.072,442.68,33.178
"2015-02-06",21.195,99.5227,89.0849,18.025,439.12,33.7832
"2015-02-09",20.741,100.323,89.6951,17.804,426.87,33.5441
"2015-02-10",19.614,99.598,90.2259,17.887,428.85,33.5685
"2015-02-11",19.293,101.258,92.1104,18.044,427.32,33.1292
"2015-02-12",20.069,100.762,92.1104,18.137,424.89,34.1173
"2015-02-13",22.009,101.066,92.6677,17.97,427.91,34.3913
"2015-02-16",24.575,104.232,92.4902,17.812,430.92,34.4286
"2015-02-17",23.571,102.63,92.4553,18.164,430.03,34.4598
"2015-02-18",22.899,103.917,92.1104,18.35,425.88,33.7945
"2015-02-19",21.848,105.3,92.0396,18.637,429.89,33.149
"2015-02-20",20.883,104.67,92.1104,18.721,430.82,33.5441
"2015-02-23",22.35,104.537,94.7553,18.786,432.6,34.4598
"2015-02-24",21.792,106.883,96.2941,18.536,433.79,34.3973
"2015-02-25",21.441,105.958,97.4353,18.609,439.62,33.9711
"2015-02-26",21.205,109.017,98.002,18.999,450.29,33.7588
"2015-02-27",20.826,107.521,97.3913,19.203,451.87,33.3066
"2015-03-02",20.353,107.998,98.9119,18.859,440.06,33.8494
"2015-03-03",18.933,105.204,99.9652,18.573,432.8,33.3736
"2015-03-04",18.46,104.327,100.425,18.443,445.65,33.2571
"2015-03-05",18.071,106.625,99.4347,18.573,450.59,33.7869
"2015-03-06",18.052,105.739,100.186,18.48,435.76,34.0929
"2015-03-09",17.608,104.041,100.982,18.582,432.7,34.4598
"2015-03-10",17.418,102.182,96.4527,18.193,430.77,33.7033
"2015-03-11",18.762,101.477,99.169,18.22,430.13,33.0501
"2015-03-12",18.554,103.603,101.965,18.23,425.49,32.9465
"2015-03-13",18.403,101.295,101.921,18.164,434.78,32.1412
"2015-03-16",18.46,101.915,101.212,18.211,432.8,32.3246
"2015-03-17",18.299,101.744,99.6555,18.257,432.8,33.2458
"2015-03-18",17.996,102.087,97.3913,18.768,436.26,34.1545
"2015-03-19",18.706,104.232,99.6555,18.952,447.62,34.4286
"2015-03-20",18.176,106.834,101.921,19.045,454.34,34.7642
"2015-03-23",18.052,108.217,101.256,19.045,446.63,34.7642
"2015-03-24",17.551,108.132,100.787,19.416,440.9,35.0695
"2015-03-25",17.248,106.673,101.778,19.138,439.67,36.0385
"2015-03-26",16.898,105.156,100.425,19.416,435.37,35.3747
"2015-03-27",17.049,106.625,101.549,19.231,432.31,35.4478
"2015-03-30",16.935,108.312,102.3,19.37,432.45,36.0149
"2015-03-31",16.358,106.625,102.61,19.314,435.12,36.1367
"2015-04-01",16.898,105.863,105.547,19.24,443.67,35.7706
"2015-04-02",16.945,106.138,105.387,19.277,433.34,36.808
"2015-04-07",16.86,105.909,105.025,19.165,434.78,37.3569
"2015-04-08",16.055,105.814,104.123,19.064,440.71,37.5083
"2015-04-09",16.169,105.022,107.555,19.082,452.56,38.6122
"2015-04-10",15.979,105.995,107.661,19.073,452.71,38.4226
"2015-04-13",15.695,105.462,108.722,19.091,452.56,38.4841
"2015-04-14",15.695,104.232,110.076,19.054,446.29,38.8807
"2015-04-15",15.563,104.927,107.996,19.36,470.3,38.3136
"2015-04-16",15.534,107.111,110.987,19.62,472.82,37.3309
"2015-04-17",15.194,105.433,112.004,19.379,462.44,36.5934
"2015-04-20",15.146,105.605,112.42,19.639,473.31,38.0328
"2015-04-21",15.572,103.965,114.189,19.861,472.33,38.7278
"2015-04-22",15.336,104.232,114.455,19.499,477.86,39.8566
"2015-04-23",15.241,104.404,114.914,19.777,484.18,39.6549
"2015-04-24",14.957,106.187,119.222,19.833,475.39,40.5569
"2015-04-27",15.373,109.467,118.152,19.37,470.99,42.2649
"2015-04-28",15.023,111.516,117.789,19.647,469.36,42.5406
"2015-04-29",14.569,111.24,115.657,19.573,464.82,41.2291
"2015-04-30",13.584,112.354,115.657,19.231,460.86,41.7664
"2015-05-04",13.802,115.511,117.028,18.859,454.54,42.5657
"2015-05-05",13.546,115.958,116.268,18.878,464.42,41.449
"2015-05-06",13.556,114.747,119.302,18.981,479.14,40.2532
"2015-05-07",13.31,113.546,120.045,18.721,478.25,40.4975
"2015-05-08",13.49,115.424,120.008,18.721,477.96,41.4726
"2015-05-11",13.565,112.945,124.433,18.675,474.6,42.5695
"2015-05-12",13.461,113.289,124.812,18.768,476.28,42.5695
"2015-05-13",14.342,116.407,125.325,18.869,473.56,42.3328
"2015-05-14",14.275,113.374,124.574,18.721,474.3,41.1247
"2015-05-15",14.417,114.576,122.494,18.768,469.36,41.7467
"2015-05-18",14.389,112.85,124.946,18.989,466.94,42.4484
"2015-05-19",14.947,112.488,124.946,18.675,469.51,44.675
"2015-05-20",15.695,111.783,124.574,18.906,464.62,44.8264
"2015-05-21",15.515,113.022,124.512,18.813,462.05,44.2159
"2015-05-22",15.307,112.307,125.291,18.675,451.18,43.9434
"2015-05-25",15.563,111.421,122.645,18.619,441.3,42.998
"2015-05-26",15.525,111.067,123.521,18.675,442.53,43.6374
"2015-05-27",15.667,111.096,123.292,18.805,450.88,44.461
"2015-05-28",14.72,107.616,123.07,18.683,446.24,44.3385
"2015-05-29",14.086,105.739,121.779,19.045,449.6,43.0902
"2015-06-01",14.256,108.722,122.689,18.675,447.52,43.2668
"2015-06-02",13.84,106.004,121.558,18.118,449.6,43.285
"2015-06-03",13.083,106.834,121.558,17.609,446.68,43.3025
"2015-06-05",12.799,103.85,119.673,17.785,429.84,42.7956
"2015-06-08",12.022,101,117.816,17.646,435.76,42.3145
"2015-06-09",11.89,101.42,114.374,17.127,439.72,42.2649
